"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YLR136C",38.0481450901042,1.04583704525971,0.24958577763543,4.19029103007367,2.78596889965569e-05,0.000179549891480935
"YJL103C",35.2579067309699,-1.18178363366331,0.282823482277507,-4.17852019976101,2.93411940818997e-05,0.000188508793130544
"YJL170C",23.5252264405815,-1.54043688026326,0.368846319855632,-4.17636505324545,2.96204329713583e-05,0.000190105413686508
"YGL184C",31.8559731228911,1.1248035511665,0.269702027737543,4.17054169226004,3.0387645197712e-05,0.000194827316930823
"YDR076W",28.3679852848049,-1.34048726963419,0.322011089671277,-4.16286057415792,3.14285289388429e-05,0.000200669049065657
"YDR123C",29.5160004814485,-1.29898100794673,0.316242464106343,-4.10754770589543,3.99882201366241e-05,0.000249654004021487
"YIL020C",29.4827734956848,1.15299622157319,0.28218198680062,4.08600220958774,4.38869602997555e-05,0.000272619099773682
"YLR342W-A",15.2879571958718,-2.03038838955095,0.497010137528532,-4.08520518242829,4.40378839854913e-05,0.000273282234923004
"YBL044W",10.7231201989349,-2.91621451619328,0.718728877353751,-4.05746117636226,4.96090607158659e-05,0.000303591749405601
"YKL042W",41.4041097912647,-1.03857262196322,0.25612488673298,-4.05494614447981,5.01458548676466e-05,0.000306573521804476
"YLR326W",34.7075042884476,-1.14861313641795,0.284885130419782,-4.03184657172332,5.53403124918263e-05,0.000336336457158084
"YOR376W",8.51647617112549,-4.93780372030976,1.22867275512939,-4.01881111117319,5.84925382775726e-05,0.000353756925047255
"YKR097W",22.0862540380287,-1.49878520658005,0.373112822588897,-4.01697587389389,5.8949756621073e-05,0.00035617396895955
"YDR383C",38.3884747916335,-1.08742767886199,0.270978573119152,-4.0129655505413,5.99606667299836e-05,0.000360872222819464
"YJR048W",24.1413649542764,1.27269665212644,0.317379371140003,4.01001693196067,6.07143939054182e-05,0.000364684724266981
"YDR018C",21.1560932234819,-1.59256557003483,0.39736386444836,-4.00782686227825,6.12800171384505e-05,0.00036667259771334
"YOR114W",18.8709475226351,-1.67003557443932,0.41941171094381,-3.98185251117858,6.83802095011096e-05,0.000405237889064526
"YGR050C",22.639611848172,-1.46668528946738,0.369455495521426,-3.9698564705267,7.191593988669e-05,0.000424160076338371
"YLR227W-B",6.53924216942258,2.92428558771249,0.738341233104364,3.96061530441325,7.47568844043549e-05,0.000438824329990269
"YNL303W",9.81230986813172,-3.13379446558705,0.793354722692927,-3.95005459216256,7.81333700765196e-05,0.000456048264776817
"YNL259C",34.4022757301246,-1.12839011812206,0.287036765385425,-3.93116929326767,8.4533718024682e-05,0.000489251743141916
"YBR085W",26.4583322766488,1.1657914950992,0.298280961730614,3.90836709233912,9.29220426725105e-05,0.000536796151274344
"YDL009C",20.5695249251079,-1.54214962158774,0.396055107632762,-3.89377536576976,9.86960502239428e-05,0.000567502288787671
"YBR111W-A",37.6369758268484,-1.04350111003433,0.268221943762674,-3.89043899762964,0.000100063030547468,0.000573762715474687
"YBR247C",24.1088448942461,1.20683812587995,0.310404844888209,3.88794874098884,0.000101094968842402,0.00057860737486396
"YDR078C",21.6569751888567,-1.4595008686305,0.376746861050101,-3.87395628078349,0.000107082631141902,0.000609494239995351
"YPR158C-D",5.20352721328721,3.45531680897012,0.892715081260598,3.8705706686291,0.000108580874211276,0.000616886931813739
"YMR036C",36.3673576396521,-1.05942561444258,0.273973413970068,-3.86689204288386,0.000110231195342117,0.000625114945537744
"YDL227C",14.0178580721647,1.59795739886493,0.41332595108794,3.86609501450092,0.000110591867170504,0.000626012700991682
"YIL099W",32.5640444002288,1.01908172026268,0.264101043491787,3.85868115774549,0.000114000549221316,0.000644135409068626
"YDL127W",30.3753046058241,-1.1837533002197,0.307296475338023,-3.85215384887701,0.000117083419945801,0.000660341950049836
"RUF21",4.13117660397891,-4.89923816138369,1.28214317003455,-3.82113189531843,0.000132840579718337,0.000737637335225256
"YGR230W",25.2285283982144,-1.30287650950636,0.341483494877124,-3.81534255403816,0.00013599414501852,0.000753935231551843
"YPR044C",9.3601032395745,-3.06093682372955,0.80316527179755,-3.81109210172761,0.000138354203331591,0.000765650676218742
"YBR168W",34.8964049636004,-1.06294793497368,0.280672384023994,-3.78714827491832,0.0001523861722845,0.000834348007012569
"YLR111W",8.87442854529515,-4.06059173563541,1.07734741457089,-3.76906435260975,0.000163860640431389,0.000886193865689689
"YDR536W",22.5721847350721,-1.37877730365333,0.365954363212821,-3.76762089007119,0.000164810735511004,0.000889776632291954
"YMR244W",12.1677464592638,-2.13091818015778,0.567192162771092,-3.75695984540213,0.000171990081064968,0.00092691866859665
"YIL079C",24.4234733615816,1.14291144537983,0.304529578003321,3.75303920516832,0.000174703519333583,0.000939904934014676
"YOR032C",23.6063313332594,1.16194334783207,0.310779728011616,3.7388003241596,0.000184900512542219,0.000989957337036077
"YML122C",8.83530850009171,-2.9633658899546,0.800056176599422,-3.70394726849077,0.000212270401573646,0.00112731070775635
"YOR075W",37.933936555669,-1.01990456438112,0.277992024785769,-3.66882670525205,0.000243666169987207,0.0012786790447081
"YPR143W",20.1918335258686,-1.41139255053204,0.385105532451185,-3.66495007627797,0.000247386835075489,0.00129490892437568
"YPL142C",8.72603002109285,-2.94381012308554,0.803490304504294,-3.66377802766606,0.000248522179262014,0.00129975209052754
"YBR156C",31.2551472624811,-1.07920793917776,0.296267984225991,-3.64267486410057,0.000269819562929189,0.00139696538564259
"YFL014W",10.2383149659097,1.88755285374175,0.522508781914542,3.61248063013506,0.000303281767559911,0.00154309563807004
"YCR072C",16.0137201676713,1.37210782546639,0.381352358328477,3.5980053499093,0.000320667024494965,0.0016243910648687
"YPL018W",20.5856991085925,1.25443164621482,0.348681719399644,3.5976409901118,0.000321116436487554,0.00162448682955723
"YLR273C",22.2419531581885,-1.34817972031498,0.376410014815695,-3.58167866754316,0.000341393540490268,0.0017200340676004
"YDR374W-A",18.8329684901793,-1.45917473591006,0.408302570508562,-3.57375838729739,0.000351893657784031,0.00176574700787494
"SCR1",23.9475760598921,1.09951526904754,0.307934736363396,3.57061136405863,0.000356148992354283,0.00178276198680902
"YCL048W",9.54784336428784,-2.41981364102238,0.678412607008349,-3.5668759926105,0.000361262329704035,0.00180397904267866
"YEL033W",30.5321421573587,-1.08517991954529,0.304898692737384,-3.55914913836636,0.000372058220439725,0.00185191006424825
"YKR045C",28.0146260809516,1.02415766940125,0.287849809755343,3.55795847241215,0.000373748383142847,0.00185882736857298
"RUF20",15.526913087094,-1.64201664140707,0.461695395822408,-3.55649342892446,0.000375837876581951,0.00186322831924081
"YNL054W-B",13.6412868314969,1.48375981603788,0.417370576871407,3.55501776660942,0.000377953549578161,0.00187221666232192
"YOL034W",30.2188640479897,-1.06410728718908,0.302461673928941,-3.51815578273588,0.000434557177266635,0.00212706112005433
"YAL037C-A",3.26211779091044,-4.55838919343003,1.31096676959313,-3.47712032002518,0.000506830318776328,0.00245172727307986
"YKL162C",23.3305918078829,-1.21412924730335,0.357368931798377,-3.39741130039906,0.000680266372946171,0.00318849094652876
"YPR020W",24.1493419436925,-1.14490908487366,0.340154061239308,-3.36585452104358,0.000763069409520231,0.00353906329587831
"YBL039W-B",17.370628231659,-1.40355951011694,0.419111875214031,-3.3488898624029,0.000811360416809549,0.00374618425283633
"YOL084W",19.2308134473552,-1.31192491678988,0.391779311137061,-3.34863245581366,0.000812114513199671,0.00374686986813301
"YHR095W",2.93977723908541,-4.40763838428895,1.32795247185046,-3.31912359645452,0.000903004519795477,0.00413231432246643
"YDR323C",17.2648752274629,-1.39205078666018,0.422311757651842,-3.29626339176615,0.000979801080372496,0.00446722865457968
"YOR064C",25.7710864398998,-1.07988955698343,0.327871698017075,-3.29363456350293,0.000989009890068769,0.00450589410151361
"YOL114C",17.8552391013716,-1.35600577086066,0.411796253752982,-3.29290458206564,0.000991581200673611,0.00451428468621607
"YKL061W",24.9991642630633,-1.07906758330735,0.331981237102008,-3.25038725901183,0.00115247953907482,0.00518573884236794
"YGR225W",8.57291436484303,-2.23118200392518,0.687653136493434,-3.24463291958894,0.00117602117181231,0.00526867703837997
"YGR030C",16.6032538234213,-1.41954070229313,0.438100838713867,-3.24021452791663,0.00119439801991996,0.00533170313798325
"YDL214C",17.6498137975968,-1.3310514429717,0.411688252064401,-3.23315381553196,0.00122431623058574,0.00546131544241813
"YOR337W",22.4647333772937,-1.13723633424534,0.352104672967964,-3.22982459920041,0.00123866184068306,0.00551735119388489
"YDR285W",21.2905248739045,-1.18144435059028,0.366297214712573,-3.22537082766884,0.00125809594510074,0.00559585881548403
"YLR313C",17.5330413148087,-1.31769524216774,0.408902301422932,-3.2225185272431,0.00127068947654461,0.0056437586442078
"YIR027C",11.2086491458033,-1.79446023337476,0.558052870412489,-3.21557387931428,0.00130183980504807,0.00574909555591179
"YLL002W",26.7410003434896,-1.02975629021783,0.320525264960273,-3.2127148864395,0.00131486746086442,0.00580248572066205
"YIR028W",19.3446399171673,-1.23593170937073,0.386296186661992,-3.1994406158924,0.00137694550644001,0.00604195875769103
"YDR003W-A",24.7829875037385,-1.06125708104314,0.33215176591192,-3.19509691038211,0.00139783894557821,0.00612061539723453
"YDR222W",17.5086324324729,-1.31826577789195,0.412719759226974,-3.19409417266833,0.00140270351374329,0.00613323437422596
"YLR145W",26.7510128025954,-1.02966890145597,0.323820596027408,-3.17975111554923,0.00147401592924167,0.00642234968606916
"YDR504C",8.46667235682776,-2.21143848315349,0.696096667305074,-3.17691290164488,0.00148851732277083,0.00646731508144884
"YAR009C",3.93190639306749,3.01121943490317,0.948866190296917,3.1734921801365,0.00150616959057506,0.00653025315829565
"YCL037C",3.58631082007351,3.32280117648369,1.04727866473581,3.17279563536408,0.00150978758474003,0.00654135559298779
"YCL027W",19.2625856007254,-1.22494951541405,0.386443875894353,-3.16979926924479,0.00152544279538179,0.00658153038704822
"YDR031W",17.394450333947,-1.30637629106963,0.41222354091966,-3.16909676763034,0.00152913475050686,0.00659286181281249
"YPR012W",12.252953163981,-1.61919064458008,0.511507380095617,-3.16552743437915,0.0015480206306821,0.00666499905499664
"YHR180W",27.2836609390579,-1.01842346988311,0.322991818527377,-3.15309370536514,0.00161549939877899,0.0069362212215445
"YOL163W",10.9948636990431,-1.75832484100398,0.558479538498047,-3.14841407750184,0.001641589751546,0.00703847248289333
"YMR141C",21.545954262836,-1.12693679505616,0.359255649505181,-3.13686589649553,0.00170764213656961,0.00728633234410769
"YER067C-A",9.29490180702895,1.6189626413961,0.517655949354299,3.12748775207842,0.00176307165655555,0.00747643888903989
"YIR032C",8.26681435358591,-2.16328555969008,0.696547591140834,-3.10572541948923,0.00189812882573005,0.00797265651377583
"YPR158W",22.8277643963777,-1.09666003290889,0.353778361242712,-3.09985050825795,0.00193618337773045,0.0080885662106808
"YNL279W",24.4844756824964,-1.03188119734917,0.336673494748813,-3.06493149429253,0.00217719860585773,0.00892665856490507
"YPL062W",7.45563721748113,-2.30435272256632,0.752412475352281,-3.06261897304058,0.00219409237449544,0.00897214112425861
"YJR094C",14.5713663451024,-1.39534651562351,0.459514376313297,-3.03656770614759,0.00239288361776628,0.00970168475958059
"YHR093W",2.39267583232602,-4.11111165113609,1.3620408179496,-3.01834687841802,0.00254157804401751,0.0102308024452416
"YOL162W",9.29024167652491,-1.86028623436522,0.617323852559295,-3.01346890558799,0.00258279507218851,0.0103764630595002
"YPR014C",12.4984081540855,-1.50323945948671,0.502194764688927,-2.99333956700615,0.00275942543560908,0.0110145581742667
"YPL113C",17.446489184339,-1.20986302790825,0.406150162936926,-2.97885643861267,0.00289326300411109,0.0114527307782696
"YLR307W",7.80990366361504,-2.06730815056739,0.695906502085546,-2.97066939936891,0.00297151473579252,0.0117399499810654
"YDR261C-D",5.23874789658823,2.12420030434922,0.717387758519873,2.96102112019852,0.00306620911910204,0.0120678344910205
"YLR341W",8.50474259336035,-1.94004908197789,0.655683308455763,-2.95882029778524,0.00308819128108775,0.0121158144933988
"YHR175W-A",12.3828873696707,-1.48502366210497,0.503998176814205,-2.94648617876332,0.00321406782328715,0.0125618683655575
"YKL170W",6.80094312540171,1.79078867641634,0.609765412079409,2.93684856658141,0.00331565968788505,0.0129018782949338
"YCL058C",6.4517434792728,-2.43853747108162,0.830856621815743,-2.93496784770454,0.0033358225143293,0.0129640288292433
"snR19",17.3535457803343,-1.19472676815196,0.407215227701782,-2.93389511707283,0.00334737300153944,0.0129844493796392
"YHR085W",16.1847901202943,1.1120306831608,0.379580975382015,2.92962702369801,0.00339369075888142,0.0131065947098623
"YDR040C",19.5658842812955,1.00020305788788,0.342243284760258,2.92249140429016,0.00347243205663148,0.0133689714588544
"YHL018W",6.42033529352206,1.8273374818683,0.62910389378725,2.90466725752975,0.00367643713683311,0.0140321508732797
"YKL078W",10.8289167624973,1.35276007553377,0.466944609234476,2.8970461351969,0.00376694355173777,0.014324572682607
"YBR191W-A",3.8488117074941,-3.7366253969489,1.30226221058786,-2.8693341222442,0.00411337024819679,0.0154990388097403
"YMR294W-A",10.3454110841555,-1.64459653145535,0.57412418926951,-2.86453098857908,0.00417627289730857,0.015678762388136
"YDL210W",12.1816863819066,-1.45127147517985,0.509028734979664,-2.85106001970169,0.00435737436341166,0.0161722106697228
"YNL146W",11.7134828643344,-1.52926510074214,0.538392106145901,-2.84043001984082,0.00450527566445861,0.0166371792400718
"YNL133C",13.3508584610785,-1.34698097407506,0.475120946777876,-2.83502755079494,0.00458217338647987,0.0168649058549381
"YDL098C",18.16664984191,-1.10313705829672,0.39155540565609,-2.8173204669421,0.00484261799909996,0.0176762699471572
"YKR104W",6.79213050273889,-2.1430287951362,0.765971754598556,-2.79779088754958,0.00514534126159042,0.0186056261750204
"YEL073C",13.2339501087446,1.2442333259609,0.444886278456072,2.79674466535329,0.00516203104063579,0.0186550736264098
"YDR379C-A",11.2764404515596,-1.45640836683043,0.521130854614123,-2.79470761313651,0.00519466738591048,0.0187511126701448
"YOR318C",7.38418394792735,-1.96391145593557,0.703049862247387,-2.79341702686304,0.00521544069332923,0.0188137568755419
"YLR042C",11.2856993420668,-1.456215086265,0.521333243453892,-2.7932519258074,0.00521810357175205,0.0188137568755419
"YDL244W",4.85409284884293,-3.1150361466265,1.12467157573955,-2.76972959379554,0.005610284808101,0.0199832078916067
"YOR177C",6.91290820573264,-2.17192854088797,0.784928835647585,-2.76703879670324,0.00565680227512763,0.0201026052132192
"YHR007C-A",6.00252925128132,-2.31788201401888,0.839055495142833,-2.7624895223698,0.00573624028438557,0.0203615138493939
"YDR344C",7.94204835632838,-1.81923944781853,0.66217950950216,-2.74735086439971,0.00600788249990885,0.0212030994653595
"YGR025W",4.74597236840725,-3.07996255147546,1.12554526630614,-2.73641819985028,0.00621120350742892,0.0218469108018549
"YHR032W-A",13.8914693444932,1.13069699313701,0.414252274232498,2.72948892129053,0.00634325804360234,0.0222355453347126
"YOL091W",4.73430343276307,-3.07880199255481,1.12867553563635,-2.72780076766611,0.00637581036714187,0.0223117300574133
"YDL085W",15.4308667793141,-1.16115065666609,0.425753567928216,-2.72728344313457,0.00638581587922004,0.0223341112745813
"YGR153W",19.5469198972772,-1.08315646263041,0.397553691388028,-2.72455390578479,0.00643884184630782,0.0224814415931752
"YAL067C",6.57527132983574,-2.08535302168745,0.771977075959975,-2.70131469784159,0.00690659542747012,0.0237923752281501
"YBR032W",13.5576013885082,-1.25487092871441,0.468664093086864,-2.67754869046864,0.00741630723726667,0.0253226781881727
"YMR133W",17.7104383413476,-1.05231551131857,0.393703051199542,-2.6728660296443,0.00752062783649264,0.025622315211663
"YDR218C",3.29116951718968,-3.49665865734169,1.31056740686294,-2.66804945631261,0.00762930267847249,0.0259069679866681
"YLR275W",17.8515742374974,-1.06692083164048,0.400657183527837,-2.66292699970112,0.00774642173386801,0.0262470488868792
"YMR244C-A",7.74421725270753,-1.76643769583111,0.665477362001728,-2.65439186468753,0.00794515002745214,0.0268029679497527
"YPL124W",18.9073772696846,-1.00758577707045,0.380784026465932,-2.64608204924426,0.00814300626488729,0.0272918633590778
"YCL036W",10.3363744902753,1.25786638331091,0.476056502699494,2.64226279061022,0.00823541301264958,0.027541892059061
"YMR193C-A",5.78810996997914,-2.25560396528032,0.85422428332395,-2.64052896799344,0.00827767158188566,0.0276682626024455
"YIL014C-A",11.8774565032692,-1.25352224660741,0.493841793862909,-2.5383073328042,0.0111390117095586,0.0357639156445456
"YAL037W",7.40874504665959,-1.68829247273895,0.669589894390191,-2.5213828447583,0.0116894593604163,0.0371647919131016
"YNR072W",9.22779871500459,1.26141877621994,0.501482680085693,2.51537854907448,0.0118904636892295,0.0376498568531918
"YEL045C",13.36204455478,1.05453413889591,0.419191846012221,2.51563609580603,0.0118817793501058,0.0376498568531918
"YOR390W",2.96408198685312,-3.33281282581986,1.32675752963597,-2.51199842576684,0.0120049624205498,0.0379727517872911
"YBR184W",4.67734178776992,-2.38108436450885,0.969168920736443,-2.45683111949105,0.0140168562267054,0.043451520841233
"YGR144W",12.2556301054864,-1.1727984454218,0.482218430003583,-2.43208963500853,0.0150119917388236,0.0461396884690022
"YBR299W",7.19106278987331,-1.62913796771389,0.672958766651132,-2.42085852573261,0.0154839020389153,0.0473314732780481
"YIR005W",8.55709480978274,-1.48156315291069,0.612629390672932,-2.41836773662344,0.015590312181833,0.0475742767599283
"YLR408C",14.0691533456406,-1.08382610676329,0.448436989394745,-2.41689720606261,0.0156534370147692,0.0477317963579975
"YKL178C",3.99791210089454,-2.79482841220502,1.16132076445384,-2.40659471332144,0.0161020281316695,0.0488349255150192
